actor_id,actor_login,degree,gender
9671346,radsoulbeard,12,
40604500,dpoltavets,12,
17011613,justicz,12,
20157849,Patrick-Erichsen,12,
1283604,camilbancioiu,12,
235234,kswenson,12,
1283854,icewind1991,12,
4429628,Jamesnelson117,12,
11245596,flappyports,12,
1808428,muratg,12,male
17537134,hddong,12,
236070,yihuang,12,
12820011,corivera,12,
12820357,MikhailArkhipov,12,male
36937807,henrikhorluck,12,
13344872,rosensilva,12,
33792202,Harkishen-Singh,12,
8102312,damdam-s,12,
14918829,sandeepbrcm,12,
18589232,todaycoder001,12,
763560,JustinHoldstock,12,male
12822259,WFolini,12,
239520,lostmsu,12,
239608,ingkebil,12,
1812575,ANeumann82,12,
764326,gonuke,12,
240473,cckellogg,12,
7056681,teclator,12,
17018249,nickjong,12,
4435490,omoerbeek,12,
765551,dfellis,12,
45330165,beccabunny,12,
12824368,GaneshaThirumurthi,12,female
34321231,Jujumatic,12,
11777275,tzerrell,12,
243140,dgrunwald,12,
42186431,martinb35,12,
10206077,AdeHarrison,12,male
244656,humitos,12,
8633930,chrisclayson,12,
17546894,DangerCI,12,
45858632,AhmedAbdoOrtiga,12,male
7061532,peombwa,12,
246192,sparkiegeek,12,
5489149,jhgg,12,
8110912,ColinFinck,12,male
4965458,YajiaZhang,12,
32752943,corbett5,12,male
771547,inexorabletash,12,
247363,jodator,12,
6539412,masters3d,12,
13355817,david-yan,12,
10210173,d00rman,12,
5491770,daejunpark,12,
11783379,NadiyaS,12,female
1297759,cemremengu,12,
7065346,plabadie,12,
4444641,raycoll,12,
2347529,adamreese,12,
250887,fstanis,12,male
7591487,tveasey,12,
42718855,anonymoussprocket,12,
21223385,pauloue,12,
11786295,hprateek43,12,
50059399,kbrown9,12,
252189,lbradstreet,12,
4971382,sdeprez,12,
777125,alexey-lysiuk,12,
777185,titusfortner,12,
253202,philschatz,12,
6544792,robertbaldyga,12,
43769418,panjiacheng,12,
17031033,DLotero,12,
1302577,ceaglest,12,
4448437,akshayrai,12,
3924842,tanujnay112,12,
45868488,thaohq-0814,12,
36431534,Ram-srini,12,
8644502,MichaelWalker,12,male
31713463,sahejsingh,12,
4975310,stsewd,12,
50588693,dgkutnic,12,
6025110,serpent5,12,
46919641,supratimdeka,12,
6025263,UnleashedMind,12,
1306829,kevinbader,12,
7074023,nmayorov,12,
782571,srchase,12,
10744406,LisaFC,12,female
783082,dstillman,12,
783424,lifubang,12,
13366863,Martin2112,12,male
21231345,H-ZeX,12,
8124898,medusalix,12,
3930991,iguannago,12,
785361,atneik,12,
7076961,pooyadavoodi,12,
15989893,adong,12,male
56884490,eviK88,12,female
785983,kxepal,12,
17039389,harupy,12,
7078488,fnordahl,12,
1312165,mtho11,12,
11273838,aciccarello,12,
40633976,zainab-amir,12,
4982858,Winterflower,12,
1837631,paramsingh,12,
264818,Randgalt,12,
1837735,andlaus,12,
4983664,bureddy,12,
8653754,mpellicer,12,
38015013,zzhaobraze,12,
33296480,ShvetsKS,12,
7606374,mmha,12,
27005366,N-Dekker,12,
12849618,aelanman,12,
9704501,LucasCPrazeres,12,male
25433200,alsora,12,
791741,lkollar,12,
17044837,mzient,12,
1316439,aesedepece,12,
13375512,thisiskeithb,12,
13375784,classicalliu,12,
25435289,jaredcunha-usds,12,
8658164,rachelmcr,12,
6561887,sbatten,12,
19669089,Datseris,12,
13901995,mhajas,12,
4989411,VladimirAmiorkov,12,male
2892549,youngar,12,
6562944,0x777,12,
795800,mauve,12,female
795988,trink,12,male
10757559,duncanp-sonar,12,
8136387,rikonen,12,
1320689,janedegtiareva,12,
17573635,zamotany,12,
13903734,petreeftime,12,
796623,anarcat,12,
13379773,Utkarshbhimte,12,
32778916,PakDLiu,12,male
273315,sledgehammer999,12,
2895793,michamos,12,
14954656,Wesreidau,12,
7614947,AllanFly120,12,male
6566535,jamesge,12,
22819535,stefpopa,12,
1848688,kaikaizi,12,
10237377,hanishakoneru,12,
276214,swansontec,12,
276295,nanaya,12,female
2373663,gaurav-dalvi,12,
3946739,synixebrett,12,
16005690,vuule,12,
35404746,tamkovich,12,
8666134,towoe,12,
8141935,maksym-del,12,
801959,4creators,12,
9715314,Ishadijcks,12,
12861163,bruntib,12,
278280,aljones15,12,
2900303,pieterlukasse,12,
1851753,AlaaSarhan,12,male
5522437,edquist,12,
2376968,sowasred2012,12,
29640130,ericglau,12,
6572538,fellen,12,male
11815801,zhulongcheng,12,
42224728,gaurides,12,
281700,wolf99,12,male
7621737,gonchar-ivan,12,
42749139,rbuzzibarrios,12,
2903332,waxlamp,12,
1855141,JacquesCarette,12,male
10768078,Jafaral,12,
24924530,MattL75,12,male
1331728,karendolan,12,
38031952,AnHeuermann,12,female
9721064,WVerlaek,12,
1332722,murarth,12,
808776,whd,12,
809093,hamstu,12,
1858046,ashanbrown,12,
7101064,szalpal,12,
43277007,suseclee,12,
1334675,pgagne,12,
34889164,Jikstra,12,
11821106,hlminh2000,12,
287034,kgodey,12,
1335734,joel00wood,12,
287742,npostavs,12,
7103785,duke8253,12,
20735818,cshoredaniel,12,
812891,pawelchcki,12,
49047826,beat-buesser,12,
20212241,jmelberg-okta,12,
3960020,szhengac,12,
1338946,jordens,12,male
6059356,limonte,12,
6059516,itamarhaber,12,
2913845,danielskatz,12,
16545334,paulcallen,12,
816705,UnaNancyOwen,12,female
9205389,chrmarti,12,
292656,lth,12,
11827230,TomashKhamlai,12,
14973429,pratikgadiya12,12,
2914938,marmistrz,12,
6061522,Ceiu,12,male
4489219,jack-williams,12,
819605,thebigmoosey,12,
12354195,mandy-chessell,12,
17597549,chayeoi,12,
6063371,newswangerd,12,
5014820,andrmos,12,
17073733,moshababo,12,
23365781,Lobarr,12,female
38570172,clalil,12,
1345786,EpokK,12,
1346010,djkevincr,12,
297578,Glandos,12,
29133776,Avi-D-coder,12,
4492341,winsvega,12,
8686776,VoVAllen,12,male
14978592,imanoleguskiza,12,
1347209,moxiegirl,12,female
7114478,eldeal,12,
2920178,aminroosta,12,
14978853,a1ext,12,
299017,wallento,12,
1871912,swgillespie,12,
300149,bwarden,12,male
5543229,akotlar,12,
1348991,skeggse,12,
300805,D4nte,12,
300861,pierrebeitz,12,
32282535,lihaoyi-databricks,12,
301169,grena,12,female
8689859,nabarunnag,12,
19176319,ErinBecker,12,female
20224954,gdams,12,
50110006,KHodderDVSA,12,
5545603,zelahi,12,
7644414,selfissued,12,
9741905,slavvka,12,
13411999,wangchaochaohu,12,
5023426,xbill82,12,
7645362,batemapf,12,
829790,rbuysse,12,
1878523,Goober5000,12,
3975738,RomanHotsiy,12,male
40151700,5pence,12,
3452012,tonyanziano,12,
22850904,lolman360,12,
306521,icebob,12,
14986757,jinhyukchang,12,
19705477,dessHub,12,male
1355463,sbesson,12,
307118,Jahnp,12,male
11841667,neewy,12,
7647632,StevenLeighton21,12,male
19181985,kilrau,12,
12366410,louis-bompart,12,
308049,ralphtheninja,12,
1881266,iamandrewluca,12,
9221694,Marusyk,12,
2406067,ParthDesai,12,male
4503299,thaystg,12,
10270515,ahtsan,12,
8173478,owen-d,12,
11843790,Alf21,12,male
4504083,codealchemy,12,
18135646,Wootak,12,
37534529,Punsho,12,
1883119,benharsh,12,
310766,patrickkempff,12,
20759127,kamelot43,12,
14992011,mwinel,12,
13419165,ryanRfox,12,male
30196510,systemcatch,12,
12895056,gemmaguest,12,
30721012,mprse,12,
16565497,jesbis,12,
30197132,kaustubh-nair,12,
6080951,Diegoisawesome,12,
31771087,maysunfaisal,12,
8702675,kishorebanala,12,
6081311,kq-li,12,
1362807,blackheaven,12,
1363578,thombergs,12,
7655144,MikalaiMikalalai,12,male
25481549,AndrewTorrance,12,male
11850125,jsPlachetka,12,
19190208,hillaryfraley,12,
42259948,shreyas-s-rao,12,
1889973,craigjbass,12,
1890273,ernestojeda,12,
32823756,Renny4Real,12,male
18143892,Tristan1900,12,male
8706821,rsanfer,12,
4512699,lpatmo,12,
318788,s1ck,12,
2416746,fangshil,12,
5562528,oskardudycz,12,
52224357,tuanpa-0908,12,
844306,bendichter,12,
7136002,StefanDywersant,12,male
28632506,johnxnguyen,12,
1894054,octol,12,
8186721,Kavindu-Dodan,12,
2419555,ffinfo,12,
4516752,l81893521,12,
2419675,Mats-SX,12,
8186898,LitoMore,12,male
11332788,DzmitryHumianiuk,12,male
33877236,Ramil-Mukhametzyanov,12,
322831,ebkalderon,12,
5042211,steggema,12,
29159560,m1l4n54v1c,12,
3469532,kevinawoo,12,
27063113,aadibajpai,12,
22868956,MDoerner,12,
1897507,isabelrios,12,
39646700,mobinmob,12,
23393863,Oblarg,12,
2422454,kwohlfahrt,12,
3995472,ddiss,12,
5568409,xta0,12,
5569059,extrowerk,12,
850874,IanTheEngineer,12,
16055370,skydoorkai,12,
35454496,TomasGottvald,12,male
1900459,kyleabeauchamp,12,
327919,lidavidm,12,
13435412,max-jacobs,12,
16057093,dotNesh,12,female
4522799,dctrud,12,
1377075,kejwmen,12,
38078064,AgaDufrat,12,female
6620941,BryanEliDimas,12,male
11339965,apaskulin,12,
3999975,msirek,12,
22874522,EVAST9919,12,
1379068,lenormf,12,
12389383,ishitatsuyuki,12,
5573816,bugtender,12,
13438145,ritesh-kapoor,12,
2952632,bagasse,12,
11866147,jfdong,12,
5574887,marsishandsome,12,
5050669,ljmf00,12,
1380687,gamebox,12,
856501,bcarrier,12,
18158257,zequnyu,12,
2429708,vilsbole,12,
10818509,sojeri,12,
8721789,akomisarek,12,
333454,kattrali,12,
857871,JustinCappos,12,male
54859653,yophilav,12,
858262,hjvedvik,12,
1382565,ollieatkinson,12,
21305620,dikhakha,12,
6101998,kLabz,12,
26549472,tamasban,12,
859429,akostibas,12,
7675577,sunhaibotb,12,
1908618,dengemann,12,
336005,keyboardsurfer,12,
7151831,lthls,12,
2433242,bparker06,12,
1909384,caffeinum,12,
1385106,caryan,12,male
8725244,siddharth7,12,male
861172,katjam,12,female
12395516,gf712,12,
7676988,gorillainduction,12,
6628425,spencerkclark,12,
11871801,MichaelRoytman,12,male
4007500,dsahni,12,
1386492,kmurray,12,male
862397,zanderz,12,male
862492,Rostepher,12,
50145663,pierre-guillot-sonarsource,12,
35465896,RackerKate,12,
13970182,cameronmarsh,12,
54864665,wachaudh,12,
863262,noisecapella,12,
33369297,borzun,12,
1387843,fletch3555,12,
29175115,cpholguera,12,
1387913,tajo,12,male
339432,johnstairs,12,
7679871,fs-eire,12,
6107158,humdingerb,12,
22884509,dboltovskyi,12,
7155926,sparrc,12,
340299,gigasquid,12,
864586,pablolagreca,12,
4534622,tritone,12,
2437675,ivegotasthma,12,
10302493,Adorfer,12,
865400,markscheel,12,
1914185,ivantodorovich,12,
5060002,struktured,12,
5060285,BessieSteinberg,12,female
1915061,rbx,12,
1915111,jnh5y,12,
5061034,ferhatb,12,male
13449658,marionf,12,female
8207668,an3l,12,
1916444,chrisbutcher,12,
867917,Kenneth-T-Moore,12,
1392657,gidden,12,
26558973,mhansonp,12,
345913,jessebeach,12,
22890893,gdong1,12,
40716964,joshmeek,12,
9783985,AdSchellevis,12,male
28134127,SgtSilvio,12,
18172821,pcarnella,12,
1920133,shahzadaziz,12,
30231811,SteveEvansGDS,12,male
871868,azaroth42,12,
36523761,jmwall24,12,
1920805,alxwr,12,
5591821,mblue9,12,
8738058,RingerJK,12,
3495264,msrose,12,
18699738,wbooth,12,
11884306,radireddy,12,
20274068,anaruse,12,
26041347,0x6431346e,12,
1924134,dmitshur,12,
7691399,Jefftree,12,
15031522,bobotu,12,
3497232,jon-turney,12,
2973467,ajreynol,12,
5071171,Honglei-Cong,12,
4022813,stewSquared,12,
877401,cmltaWt0,12,
1926228,4tXJ7f,12,
877860,kayvank,12,male
22898577,andrewseguin,12,
54880286,maksimmasalski,12,
32335935,nadiaya,12,
879348,efekarakus,12,
15035141,SchoolGuy,12,male
18705468,skpaterson,12,
38628621,kirbles19,12,
1404867,harshanarayana,12,
43872416,ktock,12,
22900907,vijaysingh-axway,12,
4551350,CatWithApple,12,female
5600321,mato2593,12,male
5076085,ahtee,12,
18183560,seonim-ryu,12,
16610775,torkelrogstad,12,
2979303,duncathan,12,
11367982,yahavi,12,
43349666,TomVasile,12,male
6649615,stephenharker,12,
883486,wavesoft,12,
1933282,adnanakgun,12,
19759300,MSuih,12,
360661,popomore,12,
360803,gravitystorm,12,
33915433,paulodamaso,12,
1933907,ahcorde,12,
885383,ZymoticB,12,
2982784,tsingh777,12,
31295111,evan-charmworks,12,
1935069,UdjinM6,12,
886859,dturanski,12,
6129986,Aracki,12,
40733099,laperla11,12,
13994786,longkb,12,
6130607,dankrad,12,
28675024,OtisRed,12,male
1412268,hustodemon,12,
1412475,dariuszseweryn,12,
888422,mbyczkowski,12,
45453274,vladddragomir,12,
2462243,mattmb,12,
45978880,xuelgong,12,
20288774,edbrett,12,
12424594,mforets,12,
26056161,chowryan,12,
52795236,brandon-binary,12,
43882474,alecbert-va,12,
1939483,bmullan91,12,
1415602,Callek,12,male
5610087,mattphillips,12,
9804420,iilyak,12,
1940294,joelhawksley,12,
892017,kulgan,12,
46505291,dai-chen,12,
368057,jamesls,12,
51748364,shaluchandwani,12,
1416900,matthewhanson,12,
368578,rlazo,12,male
1417888,nebril,12,
369407,ryandac,12,
4563941,pshriwise,12,
3515754,Timidger,12,
1419467,rcarrillocruz,12,
11905461,jeanPerier,12,female
35498506,stevenpyzhang,12,
32877259,izakrzewska,12,
20818773,DeanArbel,12,male
52276794,liuyu85cn,12,
5615294,Razharas,12,
2469588,sundippatel,12,
1945390,pheyos,12,
5091167,billygriffin,12,
10858582,gillins,12,
372831,peduarte,12,
5615930,jwunderl,12,
373096,kbidarkar,12,
27111884,kianasun,12,
13481398,shardul-cr7,12,
374616,simonrozsival,12,
18200519,tylerturdenpants,12,
2472141,rkondratowicz,12,
13482714,jvegasbsc,12,
7191512,Alexsuperfly,12,
377201,andreimatei,12,
28164826,py01,12,
6144839,navyasric,12,
377752,JanKoehnlein,12,female
2999399,nkottary,12,
21349935,teldra,12,
1951658,aaron-prindle,12,
903288,noelledaley,12,
1427689,ron-murhammer,12,
9816314,YvonneW,12,female
903531,Halama,12,female
1952838,BenMorel,12,male
13487215,srinathnarayanan,12,
15060840,FateTHarlaown,12,female
14012309,sergiohgz,12,
10867373,rmfitzpatrick,12,
1430603,Swader,12,
29742178,nCastle1,12,
42850232,LudvigHz,12,male
2480227,bmaziere,12,
907430,sfs,12,
383397,nlisgo,12,
908062,aschnell,12,
47045542,avayert,12,
11394126,aerorahul,12,
8248806,sergeybykov,12,
909861,psachin,12,male
6677373,dcyriller,12,
15066501,utkarshjp7,12,
386460,gmfvpereira,12,
11396600,Hymore246,12,
11396615,imarquezc,12,
3532787,craigtaub,12,
30271971,yalh76,12,
41282030,boshengchen,12,
387854,chr1sj0nes,12,
3009477,kzantow,12,
5106823,gemmellr,12,
388669,spantaleev,12,
913109,korken89,12,
5107562,REASY,12,
3534830,jcpunk,12,
35516665,MSDN-WhiteKnight,12,
25030951,hrigner,12,
46002877,Rumaysa,12,female
25031360,MajorTuvok,12,male
38663217,nemesis09,12,female
19789871,catoverdrive,12,
1440090,matthewdavidson,12,
5634600,bryano,12,male
16645193,MargotLepizzera,12,female
1440860,assafi,12,male
916653,chezou,12,
51248304,RSXEnthusiast,12,
1441126,waynr,12,
3014172,Hakuyume,12,
5635989,jcortejoso,12,
22938033,wschaeferB,12,
14025438,tmjd,12,
918953,crayner,12,male
1443395,Jan-M,12,
395073,aldesantis,12,
5637955,Lestropie,12,
10880926,simonqhughes,12,
41289715,dabekjakub,12,
919564,bryanmacfarlane,12,
8259689,afrind,12,
16124406,bsrikan,12,
6687333,kkjeer,12,
1969979,pevogam,12,
397177,o01eg,12,
8785797,leandro-gracia-gil,12,
28708963,mfornet,12,
3018864,daliboz,12,
397795,CRogers,12,
5640772,plondon,12,male
31855226,tomassatinsky,12,
40768156,jacekbj,12,
7213887,ChenCodes,12,male
398379,kfranqueiro,12,
12981474,trevor-m,12,
40244573,twtaylorbitgo,12,
5641590,yzhang90,12,
2496677,hardikar,12,female
8788153,ustulation,12,
31857042,ivanr3,12,
1448489,rasika,12,female
4594231,shashankbarsin,12,
20323084,Reoseah,12,
3021667,phcerdan,12,
11410294,cardosoana,12,
40770586,marktoda,12,
400737,JeremiePat,12,male
3022260,ryanrupp,12,
5643895,lilyfromseattle,12,
5643942,zhangguoqing,12,
6692661,sirigithub,12,
925519,connortechnology,12,
32907193,danielezer,12,
35004384,turcsanyip,12,
33956545,jennifer-at-improbable-io,12,
1450986,konradjk,12,
19801181,luisg123v,12,
17179875,SaitTalhaNisanci,12,male
17180202,ryon-jensen,12,
11937365,mavarius,12,
8792145,fashxp,12,
11414342,dimabory,12,
30288932,dmaluenda,12,
1977525,jeremycline,12,
23473592,liamtoozer,12,
1453789,lgonczar,12,
1453926,pawelfus,12,
8269882,lucaspcram,12,
10367254,erikmd,12,
1978793,yutannihilation,12,
3028012,anjmao,12,
406863,chrisz100,12,
18756967,hzfan,12,
407283,fcami,12,female
1456102,wizhippo,12,
407784,yangjunpro,12,
46545195,rekhaswaminathan,12,
19806646,PetervDooren,12,
13515865,tzununbekov,12,
933277,gonzalocasas,12,
8797664,GaspardPO,12,male
934267,shmish111,12,
51266019,ps-tubtim,12,
934824,kingosticks,12,
934948,cathay4t,12,
410846,whytheplatypus,12,
42354329,upshaw-alex,12,
26625980,vibhor98,12,
10897531,tlienart,12,
936064,tractorcow,12,
11422276,ishikhman,12,
40258599,mikedoan,12,
6180701,jeqo,12,
6705400,avehtari,12,
1986844,wd15,12,
30298753,oxddr,12,
16143240,pinges,12,
31347867,alexandre-allard-scality,12,
4085765,ljmerza,12,
5658854,martijnbastiaan,12,
19290404,AnuGayan,12,unisex
416322,MaskRay,12,
11950741,cpartica,12,
11426477,andrewsouthard1,12,
16669457,Zha0q1,12,
3038472,zh794390558,12,
9854865,SirJosh3917,12,male
1466356,thomaspaulb,12,
418277,gjvis,12,
10904377,arfianadam,12,
40789053,heatherlp,12,
1467590,creese,12,unisex
4614574,patitonar,12,
5138892,ericsaupe,12,
5138986,monsta,12,
20868078,MartinSchoeler,12,male
7236689,StefanoRaggi,12,male
23489782,ZP-AlwaysWin,12,
34500278,SiniWilson,12,female
1994473,jchiang87,12,
46035149,y-cote,12,
7762396,sneako,12,
1471144,jaxesn,12,
1995444,jnatalzia,12,
422703,moshez,12,male
54948803,stephanieboyd,12,
1471557,mdulat,12,
5142539,j1c,12,male
5667064,bobchaos,12,
9337627,albestro,12,
424752,Marenz,12,female
10910699,lwsanty,12,
3046542,AWolf81,12,
425290,ciiol,12,
14581509,satyamakgec,12,
426418,ak239,12,
6193897,jdneo,12,
1475860,dbcfd,12,
10913420,mkuzdowicz,12,
4097796,samiwel,12,
19302173,lauri-piikivi,12,
42895464,karniwl,12,
26118649,Genius-pig,12,
11438929,spxiwh,12,
16157736,ofiliz,12,female
4623433,jasondegraw,12,
26119673,fdominguezclaro,12,
48139823,againull,12,
16158262,alongd,12,
954279,BradLarson,12,male
4624440,haibow,12,
3051721,mtneug,12,
11964782,hunterwerlla,12,
24547905,jtkrogel,12,
18256853,rickiepark,12,
6198557,mymmon,12,
3577250,andrewstucki,12,
24548904,garyluu,12,
8296104,SkewedZeppelin,12,
432382,teawater,12,
31889677,RedHash,12,male
36084189,divyanshu132,12,male
432649,dreab8,12,
11442954,DCtheGeek,12,
7773392,djbrooke,12,
31891223,tink2123,12,
13016899,hxmhlt,12,
38707762,spilaka,12,
43951184,IgorCATech,12,male
10921322,jezpoz,12,
959872,fullerdj,12,
2008858,rorticus,12,
15640392,nikhil550,12,male
35039081,nathan-jenan-rancher,12,
5678977,tbodt,12,
47622059,appdev-danger-bot,12,
8824977,JoshuaRogan,12,male
1485263,ffontaine,12,male
2534747,raunakkathuria,12,
33468106,latha-subramanian,12,
7253845,msiglreith,12,
23506899,PatrykRudnicki,12,male
5682028,nadvornik,12,
31372187,jcockbain96,12,
43955230,fowczarek,12,
5682294,aalekseyev,12,
8304471,csiefer2,12,
43956255,anuragaw,12,male
2538018,gjoranv,12,
5684286,nategraf,12,
6733660,hbina,12,female
442821,bochaco,12,
4113246,Zaoliang,12,
47105236,domhorvathtw,12,
11454430,150balbes,12,
444449,jbarrett,12,male
968838,thilp,12,
10406468,dtapuska,12,
7785499,yagoulas,12,
445472,janua,12,male
2018407,msumit,12,male
3067369,serbinsh,12,
446652,ianoc,12,male
8835830,npapernot,12,
972199,juansanzone,12,
2545083,LPTK,12,
25089672,edewata,12,
9361173,youph,12,male
9885558,leoyvens,12,
32954258,fghzxm,12,
7264306,versat,12,
449296,beeender,12,
26139625,AttilioProvenzano-ARM,12,male
9886953,saraiva132,12,
56024351,de-nordic,12,
11459924,VasilyStrelyaev,12,male
3595932,Mobrockers,12,
35577566,logankilpatrick,12,
450473,jjbennett,12,
10936698,rohitsardesai50,12,
9363998,sp98,12,
17752692,danpaul000,12,
16705032,williamBlazing,12,male
3598161,iwootten,12,
10938538,QuentinBrosse,12,male
452850,emmacunningham,12,
37153373,rolfvdhulst,12,
15657698,nlarew,12,
13561163,AnnaMag,12,female
14086183,jerryz123,12,
8843437,facchinm,12,
43446516,jeremierobert-coveo,12,
3076393,KevinHock,12,male
455256,mjpost,12,
979663,not-napoleon,12,
10416981,lorang92,12,male
45544358,wouter-admiraal-sonarsource,12,
57078715,circleen,12,
1504284,davidmort,12,
31389848,the-j0k3r,12,
37157165,MaDITIY,12,female
20379978,ciscoxll,12,
1506030,ranma42,12,
981803,perrygreenfield,12,
457678,kalkih,12,
8322109,jjaferson,12,
6749550,mfcrocker,12,
35585830,jonlee2,12,
36634420,andreaslochbihler-da,12,
23003231,mircea-c,12,
459462,oliverguenther,12,
9372512,Davidw1339,12,
56034604,CDobbins1,12,
460119,elv1s,12,
2033965,Shakila,12,female
8326257,pankti-m,12,
13569531,wrashid,12,male
8851008,brianquinlan,12,
15142680,dear-lizhihua,12,
4656974,samouri,12,male
37163007,tdaines42,12,
47124571,ibMadbouly,12,male
43454825,prksu,12,
987667,vramosp,12,
37163577,hbkim94,12,
463631,huikang,12,
2037086,hairyhenderson,12,
6755922,CrimsonJacket,12,
464482,spikeheap,12,
988885,n0str,12,
464871,dlebauer,12,
465279,kraj,12,male
15145615,Crypt-iQ,12,
29826789,jwangyangls,12,
14098781,yogiraj07,12,
4661658,westnordost,12,
991946,nquesada,12,
47129415,philrud,12,
13050730,kewilli,12,
1516418,Etiene,12,male
5710732,jhorbulyk,12,
9380917,julianmenzler,12,
38216903,cindylovescoding,12,
992920,federicoweber,12,
992952,ScrapCodes,12,
469058,mickaelistria,12,
3615303,cquiroz,12,
1519040,aalexand,12,male
8859114,geokala,12,
10432070,yjkimjunior,12,
6762509,cchung100m,12,
9384365,levy9527,12,male
4141527,cKellyDesign,12,
15675877,picklesrus,12,
471656,adrielparedes,12,
5714777,anilputtabuddhi,12,
996377,colby-swandale,12,
4142312,rchen152,12,
2045191,erezmus,12,
1521229,yavorsky,12,
28784384,erkangz,12,
4143670,oleg-py,12,
998044,pgobin,12,
998898,lervag,12,
8863238,mvidalgarcia,12,
7814685,bisdhdh,12,
5717557,mirzak,12,male
475629,MarcinHoppe,12,male
38748663,ddobbelaere,12,
29311643,bf8086,12,
2573291,songyouwei,12,
8865080,rrelyea,12,
14108229,doveye,12,
35080235,xiancao,12,
20400405,wucke13,12,
5720676,markcmiller86,12,
4672733,phwb,12,
28266009,brettkail-wk,12,
5197820,jsturdy,12,
9916473,9037568,12,
41898208,sider[bot],12,
20402413,ja-pa,12,
479480,flamingbear,12,
31412482,LarsJanssenTUe,12,male
22499867,johngronberg-okta,12,
25645971,rosalinekarr,12,
3101865,Ichbinjoe,12,
45045038,jaeopt,12,
6772247,hanefi,12,male
481446,charlyx,12,female
481677,geerlingguy,12,male
481896,savpek,12,
1530494,amilkh,12,
43998323,nanoscott,12,
31939702,grmadala,12,
482529,piokuc,12,
37707106,RichardRed0x,12,male
1007051,abdonrd,12,
9920367,chakri-nelluri,12,
14114684,dkorpel,12,
39280663,rgoessl,12,
1007786,nishakm,12,
52912308,chylli-binary,12,
1532418,norbertschuler,12,
7300760,rim-odoo,12,
2057992,vincenttouzet,12,
17262376,maxr96,12,
1533907,tdmanv,12,
13593506,vahidhashemian,12,
1010634,stealthycoin,12,
27225249,FahdJamy,12,male
11496610,ankitdixit,12,
1010944,linxiulei,12,
38236089,realwanpengli,12,
9400874,shaoxuan-wang,12,
9400927,btl5037,12,
1012459,wmathurin,12,male
1012466,seiferteric,12,
24605616,hpr-odoo,12,
34043438,onichols-pivotal,12,
489202,tomlinton,12,
1014126,markusguenther,12,
24607370,kamilmateusiak,12,
3111797,vishnu2kmohan,12,
26180499,cesarnml,12,
4160723,benbovy,12,
19365553,hmusum,12,
15171576,bartchr808,12,
5734399,raymoo,12,
2588851,jansol,12,
491891,mrcasals,12,
44008378,kejxu,12,
12551272,dustinxie,12,
6784264,zxdavb,12,
10454391,shinmog,12,
47155376,jim-bach,12,
1542321,eunomie,12,
25659602,SNoof85,12,
1018494,gkwang,12,male
3640163,wusui,12,
33000441,Eknir,12,
2591783,msgmaxim,12,
42962333,asisayag2,12,
38768065,osery,12,
8883677,pieterdavid,12,
1543838,ra1nb0w,12,
38244140,tylerlinp,12,
496684,tflobbe,12,
10982987,annanay25,12,
2070605,nuwang,12,
2595291,craig-rueda,12,
40868849,prankul88,12,
12033212,ggershinsky,12,
7839202,VincentDondain,12,male
33529490,hmmbob,12,
11509660,snakefoot,12,
17802178,gakonst,12,
3122298,benyamin-noori,12,
500909,bbatsche,12,
2598101,xmav,12,
1549573,lightmark,12,
29337364,huynguyennovem,12,
29862144,ketakig12,12,
29862284,zvikorn,12,
1550771,philippjfr,12,
3647996,christiansandberg,12,
38251534,valerii-cognite,12,
3124479,junjun315,12,
9415966,Binyang2014,12,
20427140,minz1027,12,
41923099,dbwong,12,
9941773,vfreex,12,
1553581,jrobsonchase,12,
12039355,chcunningham,12,
50312831,brnbke,12,
505751,KengoTODA,12,male
51362316,tmiasko,12,
5225320,benjaminaltieri,12,
1031053,cjh1,12,
10992860,pdonias,12,
4701449,srimanob,12,
39828814,hdh-odoo,12,
507354,iaguis,12,
23052011,mariaschuld,12,
8896549,SrinivasanTarget,12,male
508035,mbr0wn,12,
1556632,dmach,12,
3130044,MrAnno,12,
2081587,evanlouie,12,
31966073,annabauza,12,
5751863,ischolten,12,
5751892,jrbenny35,12,
9946330,paul0vinicius,12,
41927943,krisdale,12,
1558093,richfitz,12,
52414052,em230418,12,female
509703,adborden,12,
1558288,blsemo,12,
50317804,YevheniiMaltsev,12,
17288094,dheerajd-msys,12,
19909549,TsReaper,12,
45075669,Kriyszig,12,
5230109,lucianopaz,12,
12570166,igor-ramazanov,12,
4706052,chaoko99,12,
7851801,ralph-pichler,12,
13619032,rabbitfor,12,
4182034,matthewhoffman,12,
5230670,jbienzms,12,
15192451,danield137,12,
512692,sventschui,12,
2085772,primeroz,12,
42980312,benjamincarlin,12,
39310301,NikolasGraham,12,male
7853668,athoscouto,12,
4183971,didierofrivia,12,
1038918,PaddyS,12,male
14146176,luizcieslak,12,
42982022,singergr,12,
32496275,doxiao,12,
4184797,mortonjt,12,
1039164,jaypoulz,12,
6806704,DanRyanIrish,12,male
50847107,Arkanic,12,
12049990,tovl,12,male
17817225,dusanb94,12,
22011552,Hirmuolio,12,
3661568,rpvilao,12,
2089069,pp-mo,12,
23584933,amshkv,12,
1040943,paolostivanin,12,
5235350,jlunenburg,12,
37217450,RohanJnr,12,male
4712360,pdyraga,12,
3664638,leemannd,12,
9432032,kamarton,12,
33549821,brcrista,12,
12054740,kdavis-mozilla,12,
19395079,wenzhe-nrv,12,
